comments,ratings
TVB年度最佳，气势如虹。第八集之后，改四星。看完12集，又改成5星，冲冲冲，我可太喜欢看到Man姐得逞的样子了！14集封神，说说……到底有多精彩！,5
用寒战的方式，来拍记者职场剧。有体制的地方，其实就有权斗。TVB的节奏，快狠准稳，有热血又有反转，相当过瘾。有不足，但，金句迭出完全可以搭救。,5
近期最佳，节奏快到飞起,5
看到佘诗曼在一大堆男人当中，就知道男人在这个社会获得多少隐形好处。自从升职之后，接触的基本上是男人，连美国也差不多。这个世界有很多东西是有共性的。,5
一口气看完12集，有了职业女性的成长方向了！啊，太好看啦，反复观看。原来我是张家妍……,5
同时打工人，这剧真的看的好爽，一次背叛一生不用！这剧看的我好舒服，终于不是圣母剧了,5
超级超级超级好看啊，我真的爱死这种女主了，里面每一个女生都好棒，不过这种紧张的职场关系看得人怕怕的,5
全员事业脑，在内娱职业剧还执着于钓金龟的时候，TVB今年对于职场废物的骂人金句已经是“找个男人嫁了吧！”,5
"不得不说，还是TVB更敢拍，TVB不像内娱，不会恶意塑造女主，不会故意将女主塑造成没有专业能力、没有基本的自保能力、没有基本的判断能力、没有基本的与人相处的能力、凡事只知道讨好跪舔男主及其家人的人
TVB塑造的是有血有肉的女性，有人性的弱点也有人性的光辉，不像内娱，只会塑造无脑跪舔的娇妻",5
目前比较好看～,5
一口气七集，TVB近十年最好看的职场剧，没有之一。,5
近几年看的港剧中质量最高的！,5
港剧为了佘诗曼回归，剧本可谓是用心了,5
节奏太好了 很爽,5
佘诗曼绝杀,5
好久没看过这么剧力万钧的剧，每一集都很刺激紧张，MAN姐气场大开，大杀四方的感觉太对职场女性胃口。,5
"了解TVB的都知道，许多编剧的风格就是喜欢把自家公司或艺人发生过的事做成剧本，因为没有什么比现实做剧本更真实的了，也反映出现实往往比戏剧更加的荒谬。

真的是应了那句佳话：哪里不切实际了，一直都是这样好不好？不知道别乱说，自己好好想想有没有了解过进步过。",5
只有看tvb职业剧的时候才会想起从小立志做职业女性的梦想，而现实中是天天盼着退休的摆烂女,5
佘诗曼演刘三好就是浪费，演娴妃就很合适，演职场娴妃更是。,5
棒 ！ TVB 回来了  三年内最好港片 ！,5
所谓“全员恶人”，是因为把每个职场人物角色都塑造得很立体，职场就是这么现实和残酷，有好人，但是自己利益最重要。剧情紧凑，干脆利落不拖沓，一口气刷了,5
她翻不过那道山，因为要翻过那道山就必须要飞过那片海。她拼了命的学游泳，呛了几口水，沉下去又浮了上来，她洇着水过了海，所以她当然翻过了那座山。,5
不要太带感 女教父 水至清则无鱼,5
哇，现代版宫心计，我大学看这个肯定选新闻专业了,5
现在的女权主义 剧情很邋遢 都是勾心斗角 好看的,5
职场斗争80% 新闻本质20% 不是个升华社会议题的剧 但绝对是个快节奏的职场好剧,5
难以想象二十年前的尔淳现在变成如此心机腹黑玩弄人的新闻女王。实在是太爽了。很多不经推敲剧情。但重在爽。真的很酷很解压,5
对比内地的新闻剧 感觉都不是一个世界的…每个人物都很立体 没有单纯的傻白甜也没有纯粹的恶人,5
超好看，啊佘太厉害了。女主又多。,5
带劲！,5
天啊，星星都给了佘诗曼，我喜欢这样的女强人，不过只是剧内哈哈，剧外这么不顾人情我会，不理解的哈哈,5
很好看，港剧原有的水平！,5
快节奏不拖沓 台词有水平  女主人设是目前看过职场女主最爽的 分得清利弊,5
内娱剧女主：没了男的做什么都一蹶不振；港台剧女主：没了男的老娘事业如虹。,5
戏里骂人最狠的不是工作上各种无穷尽的刁难，是佐治说“找个男人嫁了”，哈哈哈哈哈哈哈哈,5
对标隔壁杀疯了，就是亮度能不能不那么亮,5
很好看，节奏不拖拉。,5
什么时候能成为佘诗曼那样的人啊！太好看了,5
有人的地方就有江湖。,5
"剧里个性鲜明、野心勃勃的事业型女性，让身为女性的我忍不住仰头祈望有天能像她们一样用专业说话
另外就这5集内容够内娱拍个15集了
man姐冲啊!!!",5
这节奏看起来太爽了！竟然看了就一口气停不下来！,5
喜欢,5
近几年唯一看下去的tvb剧，还得是佘诗曼！虽然狗血，但追看性强,5
一口气看了12集，很多地方仿佛看见了过去的领导和战友,5
榜样,5
2023年年度骂人金句，找个男人嫁了吧。,5
港剧雄起了一回,5
这才是真正的大女主剧啊,5
"很难得没有倍速看的剧，每个人的性格都很饱满，演技好,节奏紧凑。现在内娱能看的剧真的越来越少！",5
文慧心，冲啊,5
看着很爽，拜托，男人不值一提,5
如果女性角色有团结一点就好了，男性都团结起来打压女性，女性还在一直勾心斗角的，新闻界的“宫斗戏”吗？,5
别的不说，光看何依婷的颜就五颗星了，气质比国内那些流量花们高出几个数量级！！！！！,5
看到第三集，爽！,5
女角色刻画的真好，阿佘和施华真的这么多年了还是那么好看,5
带感，停不下来！不拖泥带水，基本上每个冲突在一集半就解决，不拖沓。以前对tvb存在误解，不喜欢电视剧的风格，不喜欢里面的角色，不喜欢粤语口音。但与时俱进的这部剧刷新了我对tvb的看法，除了观众们喜闻乐见的女性独立意识，更珍贵的是里面个个饱满的配角：踏实能干有底线业务能力超强的家妍、表面谄媚风光实际也有苦衷的诗情、反水后遭报应的晓薇……比起权斗，更喜欢这些真实到能引起共鸣小角色。再风光厉害，大家不都是人嘛，家家有本难念的经。,5
这还是成年后唯一看过的tvb了，小时候可喜欢了，好久没看见过余诗曼了，对她的记忆还停留在刘三好，没想到她演坏人也挺坏的哈哈哈。,5
目前节奏真的很满意，希望别烂尾就ok,5
好看的，特别适合我这种对职场一窍不通的大傻子,5
感觉埋堆堆没有存在的必要了,5
如果这部剧都觉得不好看，那基本国产、港剧、台剧里没有能看的了…,5
先满分，好久没看这么好看的电视剧了。,5
这才是真正的女性职场叙事。不需要各路高富帅名里暗里的扶持，也没有降智的对手一路衬托主角高光，而是靠女性自身力量就能在职场杀出一条血路。不出意外，《新闻女王》会成为港剧里的又一个经典，入股不亏。,5
这才是女王 用方法验证能力,5
很港很入味 天知道有多久没有能让我看进去的剧了 就算知道会狗血会煽情哪怕套路了一点点 能吸引人抓人胃口才能开始有味啊,5
精彩,5
一口气刷了八集😂从来不看港剧的，太好看了吧,5
"叙事拍摄值得学习
服化道也拿出了中环的水准，追上了
不知道是不是在追剧ing，感觉后面好水",5
佘诗曼会演戏,5
man姐明明在笑，为啥我这么害怕😨佘诗曼太牛了！！！！！这剧真好看！！！高海宁也让人眼前一亮！！！！,5
满分可以有！,5
好看的嘞，找回当年追TVB的感觉了。其实想打4星半，可惜没有，多半颗星算是给阿佘的偏爱～～～,5
很喜欢港剧里的台词和思想，描写人物并不是通过其他人立人设，而是从她的语言行为，不是单单一句台词说她很厉害就可以的了,5
一看前面有说悬浮、浮夸、装皮的马上笑出声哈哈哈，果然啊，港剧还是小部分的受众啊，看不习惯港剧可以不看，接受不了这种敢写敢演敢拍的可以多看看内地的偶像职场剧去。说回剧里，不亏是台庆剧啊，职场剧TVB的舒适圈或者说统治圈不假,5
精彩无尿点，虽然也是沾了女性独立、大女主光环的纯爽剧，但被隔壁偶像剧一衬托，值得五星,5
好优秀的第一集，人物性格和冲突背景都交代齐全了。,5
就一点，不喜欢看电视剧就是太容易困了，这个节奏真的太快了全程无尿点，不跟你废话好吧。舒服。,5
居然还得是TVB来给内娱那些演技全靠咧嘴呲牙的“倾国倾城”普女打个正经职业上班人的样。🙃🙃🙃,5
职场剧还得看tvb，希望别烂尾,5
tvb只要不受👖影响就好，👖公器私用啊，王文姐不就是👖员工吗，这戏办公室太塑料，女艺人化得都那么老吗,5
好久没这么好看的港剧了,5
比之大陆剧，可以打五星。佘诗曼的拽样好帅,5
"一口气看完12集
非常上头
节奏很快 剧情很紧凑 
几个主要人物性格特点刻画很奈斯
有爽点 有看点 好久没看过这么奈斯的TVB剧了",5
好爽、好劲，佘诗曼气场炸裂！！,5
梁景仁（梁家树），珍姐（文姐），方太（方逸华），赤裸影射自家的山头文化，这自由开放的态度值得点赞。,5
大女人给我狠狠搞事业,5
这成绩全靠同行衬托,5
阿佘一如既往的稳，全员演技派，剧情也是很棒，内地脑残剧的编剧好好学学吧，一帮垃圾，是的，就是垃圾，就是拉踩，这么多年过去了，有几个合格的职场剧？脑残剧一堆，恶心,5
好睇,5
这才是成年人该看的剧！！！,5
好久没有能看的下去的港剧了，阿佘太飒了。,5
tvb职场剧yyds！节奏快不拖沓,5
特地去bing找粤语版资源看，拍得节奏真好，再也不用1.5倍速看剧了......我发觉职场剧就是很有魅力，成年人的童话故事大概就是职场升职记,5
台詞真好。,5
漏看了一集。。都没发现。。,5
tvb骂人：找个男人嫁了吧,5
跟美剧一个节奏，爱了！,5
懒得评了，总结就是编剧是有脑子的，也是觉得观众是有脑子的，比以爱为营好看了一百个宁安如梦,5
"虽然里面有些桥段很扯，但是文这个角色真的好强啊，每次都能有让人出人意料的手段和交易，而且她真的好聪明啊，妈耶，各方权衡既得到了自己想要的结果，又平衡好了各方权益，双赢，不，多赢，好强啊，这角色。
——
第15集怎么所有人做事都莫名其妙的了？感觉全员降智不说，而且好多事情都没交代清楚，一集三个case，短小精悍一笔带过倒也还好，可现在就是没带好一点，搞得很混乱，很乱七八糟的……不会要烂尾吧……",5
有点牛b,5
刷新了对新闻业的理解,5
在tvb也是高水准！,5
据说女主角就是刘涛自己心目中演女霸总的样子。,5
听说我们未来剧集的战略规划后，更感觉此剧难能可贵。,5
做女强人，就是为了世界都看到你。你宁愿用三克拉钻戒擦眼泪，也不愿意站出来说你反抗过，争取过？,5
不错！,5
不谈恋爱的职场剧可太香了，好喜欢这些疯批美人,5
TVB不容易，鼓励一下吧,5
